,Topic_24,Topic_37,Topic_49,Topic_36,Topic_34,Topic_2,Topic_29,Topic_41,Topic_25,Topic_9,Topic_44,Topic_20,Topic_33,Topic_11,Topic_12,Topic_19,Topic_47,Topic_31,Topic_39,Topic_7
RUNX1,0.030514609994762576,0.03484677562390065,0.0014260804389967102,0.0,0.039801177201168145,0.0331443856498691,0.7699975701065089,0.6896239491682703,0.3307122996453674,0.6340597189903291,0.1653848934952159,0.00470646711316422,0.37151647291768,0.4985861219413904,0.1349292964598537,1.0,0.02410306304956185,0.38374191619173903,0.10329174363939844,0.5827177925818842
RUNX2,0.06520322755370625,0.0847554658356647,0.05270292077822408,0.09441551613937235,0.09001222372822063,0.14137882322261947,0.22532068791089416,0.4160670303806725,0.2885725546652349,0.11552049031166228,0.227482045648502,0.0,0.4404271966180221,0.22339282167800756,0.3269047131041655,1.0,0.1657020206710869,0.14537477313435487,0.166889222058934,0.32719503947406936
RUNX3,0.021694399551608998,0.030363201456243005,0.03242350514437674,0.072729983225581,0.002359548610108319,0.038591305731989406,0.05297635752259573,0.056019760861430574,0.11927821051098686,0.0,0.03276633822501053,0.012683326972609285,0.08040400661552602,0.46584791961701705,0.02565159492709952,0.21118093186891115,0.031239363178216087,0.20829354988536072,0.2702661738156822,1.0
SMAD3,0.0,0.08732860358567998,0.132480400408269,0.10561608414811152,0.42663205287770994,0.2984870880821576,0.19326749262147577,0.1018277263968107,0.3399976836813487,0.506085248627963,0.6291674647942521,0.6017488214046668,0.7308357172970475,0.4942188110169446,0.5663362076995979,0.9045052215455954,1.0,0.731618844227957,0.20585476771753897,0.38493926544723783
SNAI3,0.3896462597623642,0.3646761894725823,0.049219322426858614,0.4271754119097224,0.06893057062225522,0.18872078207107337,0.04444842227454898,0.11858189067805588,0.2864157541240381,0.1492257265294736,0.6253839050493136,0.4389398753150757,0.08308241369264474,0.0,0.9999999999999998,0.17818838965587794,0.5648889546466551,0.15362740406695727,0.36885447885689415,0.17133639662141967
SOX10,0.0022075075409206365,0.0009863438076294084,3.498303584349282e-05,0.08354268011145434,0.22444344811198838,1.0,0.17121634259596533,0.23722557051616042,0.2863165557152136,0.0026421140331057613,0.01639092904713861,0.004018705309773792,0.0,0.022233305162025777,0.04477738481448958,0.002332790890920402,0.38158327818520554,0.010011415231900085,0.3045294735461035,0.048208867176742984
SOX11,0.9439936009668085,0.9168130480598617,0.9999999999999999,0.7396763754823364,0.31026604161846133,0.20562387389358205,0.46861498924470557,0.7283282271780237,0.21430853909236997,0.02227851255581044,0.05129310732326135,0.0,0.015524117731747791,0.15756943068336504,0.06048072110951179,0.04182774038622511,0.087389510780276,0.025335074474658284,0.13075214440164218,0.15294800510457918
SOX18,0.06255714129916438,0.015186103284530536,0.026043151396638268,0.21189895647542042,0.12234717922411348,0.04528346111691798,1.0,0.3432870972264472,0.1358989589740991,0.1809356248028263,0.37586309157939235,0.033645521198809814,0.03496679032947787,0.21303396865669855,0.08338925913283289,0.016462703045021218,0.0,0.22312750395266603,0.2774617330544657,0.11488003710049553
SOX4,0.7047608569115448,0.805363757265749,0.8541381709608572,1.0000000000000002,0.43280228817326455,0.8562939699418597,0.15878832822988817,0.32302129628710247,0.384828265631637,0.06263948317826858,0.09865363330354752,0.022466395107449643,0.0,0.19431861857305202,0.15824308429149214,0.04280309963039371,0.35800231088780265,0.045216660437931905,0.16644239922402765,0.29533273506128027
SOX5,0.15845612937784082,0.022080392588783,0.7023095150406986,0.6205844326349208,1.0,0.8923069130543857,0.9269103446628923,0.8619627033157715,0.8475611174967181,0.5731866378729784,0.6371706267155982,0.523571309045874,0.5439060675152931,0.0,0.548198951224098,0.1771661633289347,0.5211244800704428,0.5384197551198535,0.12886655211379,0.3934176522424997
SOX6,0.0002534990953173763,0.0,0.07567146335675845,0.43039206641382066,0.7009328821152909,1.0,0.3767283555695836,0.29346998749710135,0.5579149283591656,0.20298676647847386,0.34750328262830515,0.22492282543887204,0.17856512429773747,0.05370154300291352,0.3443152220340261,0.17646878005430092,0.6550742673746273,0.23109874618075352,0.11542292308881524,0.14071487683009415
SPI1,0.08087519498210775,0.07185800773359706,0.037776638145699745,0.04704730417532517,0.0,0.03259664608363072,0.040915374800013116,0.006016625618079755,0.04589507750236989,0.12891872346934277,0.22661057705690982,0.8284972856722104,0.09972021219389614,0.39299535135152414,0.23870385311701595,0.1070922572931519,0.09499490943695403,0.3654526553027421,0.2311755365982431,0.9999999999999999
SREBF1,0.03878879979245137,0.04552280895234462,0.06981422658040998,0.277278809077892,0.008152257007265337,0.21263238508220816,0.0,0.0009084982289377097,0.1286164059952973,0.17819121688549105,0.2708510980294471,0.11695625857686068,0.10787151720457672,0.48310061999484477,0.3770228893795378,0.207637809698556,0.14112465262433896,0.18922174759006527,1.0,0.2989796295684129
ST18,0.6894539856911391,0.6862944014013426,0.05139017148242254,0.12178125128747787,0.000630448651881212,0.39461313200394926,0.0007225507135030769,0.029695876367064774,0.009627312146679008,0.0018908846119637475,0.010431886131185222,0.0044995463220617975,0.0,0.03509939139309967,0.01366776852060499,0.0035508453402097358,0.014780856909785929,0.005287334137132702,0.9999999999999999,0.1783783034686917
STAT1,0.0875502671486964,0.20063148618534282,0.055716024299714006,0.0,0.17983577017189656,0.8975928556274737,0.608583397795734,0.3560586337286447,0.3042995247900708,0.8010666189619176,0.41576461425622196,1.0000000000000002,0.1772188392487068,0.05225832468874869,0.21481082242430266,0.2833138320060015,0.16288666591170414,0.6572518211977936,0.5686048389712635,0.6126003254155428
STAT2,0.25351444452072314,0.24789658333597295,0.12477343663683718,0.0029613062061443485,0.0,1.0,0.09626405137782248,0.19788141074350704,0.18633370039896155,0.23812126400526232,0.2551742210249678,0.37156564051735297,0.37617046070314675,0.140691120813927,0.14676300873336381,0.25709056181638,0.11456238790351084,0.2295741832981261,0.6865419265130748,0.3321494960213337
STAT4,0.2543971313168768,0.3758686942561686,0.0,0.20745109436156672,0.07970184111562564,0.08075233245519742,0.4629581832303194,0.9999999999999999,0.1433868429266573,0.005785507199970504,0.054624624292069116,0.012997864852877229,0.09206586078886457,0.23116896688237124,0.29082859481806134,0.14545360527935522,0.021998125054479307,0.06872892850860374,0.49688725964205066,0.37146535179790147
STAT5A,0.5544411332067485,1.0,0.1383841100403952,0.07383187695322414,0.0,0.11186726953337191,0.02854871531736021,0.03896910200928197,0.14584397909601654,0.16310201428339,0.18689052003551077,0.48733865519158215,0.23771392975115374,0.4720738292868568,0.15022233968024756,0.35327714835259083,0.2209135149249517,0.3140146965081482,0.43627438334118973,0.3377742493123065
STAT6,0.1133488787407544,0.08524670269603689,0.12529754894952694,0.04095601911600276,0.11478727426898193,0.0,0.10592183604486248,0.0451791359917927,0.1572103948096003,0.11126630145121046,0.1479281012661997,0.10134030256841452,0.21531090278956527,0.788665576510858,0.29605675569523554,0.28591118612424793,0.17483306162429046,0.2298768078164906,0.13334375827949735,1.0000000000000002
TAL1,0.0866262439342392,0.05663520308416893,0.048101432074790465,0.1850845443438509,0.013734263884766212,0.08774658535258902,0.0,0.07949458707452789,0.17376392733107296,0.052917571600319124,0.3375494494468259,0.022043563408877014,0.0710232133827824,0.3876614751103024,0.16869267984343786,0.011913064966791224,0.5760464616561517,0.36998266973891547,0.8305494269490705,1.0
TBX18,1.0,0.5274683575912757,0.05493560757079363,0.03255391634329751,0.0,0.01745310985852238,0.022009510213432004,0.0905386575086219,0.056406608572533774,0.013112360429461798,0.10487429449146737,0.014615739671991758,0.08121156567565183,0.07812099552597203,0.03959926153774426,0.0097137872157353,0.10730172913515643,0.056580592100196114,0.13520789119458976,0.23593777955926093
TBX19,0.34609394950862926,0.2765125376299723,0.3817902092463248,0.30237884802152704,0.08143530599689983,0.19573749249012293,0.08109564608838574,0.07020433011542057,0.35331091072396437,0.14707870880116117,0.3773630293184622,0.0,0.12919046085687166,0.8753265769117354,0.29434719840544366,0.9999999999999999,0.3262390188992935,0.17360529300123476,0.2545281723536281,0.43585717830699466
TBX21,0.10000307711802411,0.2846939056701495,0.002488588078978251,0.0825174544464251,0.3181468668869951,0.36755737864992133,0.20401354752434098,0.34944280225738383,1.0,0.13511635474650643,0.05205766886135939,0.0471234661783444,0.1488898645974876,0.7499293682970818,0.47116547921390095,0.06581670770196404,0.8805778023338929,0.04111254869216084,0.0,0.22730630694726195
TBX3,0.20847341013982545,0.8902808139022235,1.0,0.13576054924351233,0.02159153823977335,0.0,0.025827708023555395,0.046908890782016745,0.3999895130383316,0.016964768594949046,0.047938146243242004,0.007710131467067514,0.03736437143798819,0.28958370127140926,0.0748996165010924,0.21537517127181124,0.23867985709222583,0.0546230032246307,0.0,0.8226318080244649
TCF7L1,0.0,0.06538974910193857,0.1602309514199887,0.05926202518356687,0.9537274998162458,0.8859726680595694,0.27512745423349183,0.10845661754451977,0.43966574182078944,0.2362382673859501,0.5491894753959083,0.4229719908250987,0.17440192494519507,0.22052769220788848,0.32028809792377644,0.33584072860945724,0.9999999999999999,0.3476657735178796,0.05613786858532322,0.29005085396609864
TCF7L2,0.004226989060944625,0.0,0.0552519181714094,0.027519626113208916,0.13670530863876848,1.0,0.06733744431473385,0.024323718216192277,0.084776129176854,0.18525353935680708,0.17308985131962049,0.21026489010431793,0.49160185260468525,0.05819494880625381,0.09224566966255227,0.16271540583100674,0.16566143184166457,0.21327207202508297,0.07980172975643132,0.17144249285084867
TEAD4,0.02835806824095114,0.019573457181054382,0.048120075961663324,0.12442876741920492,0.08398905373678933,0.08428453583478318,0.3970480068697195,0.28537844046407496,0.41018091427836,0.1500997676584541,0.4642710603607901,0.0,0.830888110101985,0.2911650396856915,0.27819703066420315,0.9999999999999999,0.3079622336996047,0.29776501497594987,0.09544138392394494,0.10909378373849643
TET1,0.5014087169847161,0.4938704246686677,0.9999999999999999,0.19315728723212292,0.0,0.022242414997737756,0.10678511083192996,0.164603420285749,0.07154473979756101,0.3036262936573969,0.25226553554291253,0.36035215875459126,0.2251148976257392,0.20067363136887875,0.329440094309875,0.21253851720502623,0.04446254127350202,0.29007566640572424,0.31068716203872193,0.4048771847085999
TET3,0.7275528592607874,0.7831822484281157,1.0,0.43779664822236236,0.2496559276466313,0.39456022659261686,0.2386814965330984,0.3747532617762476,0.24471826941798197,0.0,0.0774910741998362,0.04775992498305087,0.07204179884666967,0.09178437691891483,0.2513760112916779,0.43485853436279415,0.35336832680702573,0.08251910796317796,0.3592204758899648,0.3574590674435431
TFCP2L1,0.001682733827480761,0.0026068998228316598,0.0,0.000799255739706497,0.0005383377132039506,0.0023001709557840776,0.020432718073541363,0.00673267043899767,0.0034335441485999953,0.34337851569043853,0.06349629292800099,0.9999999999999999,0.15175627379653997,0.045728765315414914,0.004206628848945864,0.04617444111087196,0.0018955201613000115,0.377676559652508,0.14229827367868972,0.07721989602713882
TFDP2,0.7581929664182148,0.6198781878138578,0.4993399173266271,1.0,0.2718704196428212,0.5306823986432415,0.039819859192220586,0.13578869333088908,0.4627224554318756,0.05182272078904532,0.21596123465903774,0.15123260563639926,0.027357145069475508,0.0,0.2516833452797509,0.04913957083068915,0.6990122952860154,0.06074817799810428,0.24735796198498186,0.2659852669715669
TGIF2,0.00851989255235866,0.0,0.9746761225944387,0.29242788425189775,0.11689878676496894,0.21406228546572015,0.1103571133622046,0.03434360441065394,0.31738547129617456,0.37203697831591304,0.3651412333929176,0.5126388461883646,0.3731486811183315,0.32010372111646845,0.37708455864186774,0.3604769099991976,0.6364076659513465,0.41646638638094735,0.10661089195499908,1.0000000000000002
THRB,0.03451528514997494,0.1093532180553408,0.0,0.24841992301398336,0.9999999999999999,0.3799559009458226,0.9109447567274948,0.4428489745336766,0.2724803198631317,0.6741088614332009,0.2726443072317955,0.938738901816001,0.3087176972799368,0.1355800690418998,0.6139172063257556,0.6212985595377502,0.343975706804479,0.6827347988663465,0.512042290848789,0.10129498235822966
TRPS1,0.047469653024956156,0.0,0.11175613487254576,0.2925264572620063,0.5038752435006509,0.2111237555397392,0.5639785150076995,0.5335850814421368,0.6409235251282492,0.8608221206889851,0.888662920278888,0.9009357168714446,1.0,0.18699185367915871,0.8211513608498077,0.6238624298223723,0.6603819344957712,0.7849979769102109,0.5902240768539901,0.5666355857318434
TWIST1,0.08293314211049393,0.07076261710017362,0.021173320371446737,0.17829900637264998,0.2588677485282724,0.06325647921482061,0.6266861213170115,1.0,0.30910137964537915,0.1428586764812938,0.45916670226080053,0.0,0.27443011253058486,0.8168848731227831,0.2828546166986993,0.9124674623134437,0.0857341536153646,0.20168680732648656,0.23175129543007092,0.09246902248219696
TWIST2,0.011187644298720531,0.00876221023896815,0.0,0.011208427790674269,0.0074459672573997234,0.008609340851638347,0.033921445078636224,0.01988930839631704,0.02257444260423096,0.015833695352419713,0.04418705865398416,0.0016841456071255458,0.9777277173097714,0.1554199941931037,0.08359606443310605,1.0,0.02584619683309879,0.0670567825626703,0.020440806605356028,0.02215356633554249
VDR,0.08684266649416712,0.17226976419524564,0.05609547471184616,0.13502114807859344,0.03328375622120182,0.18314265667918367,0.418703080306505,0.5855169933980001,0.2168671638984413,0.0,0.09217806465011548,0.06127096706777545,0.30491438397607823,0.7547862219983157,0.18756891360714667,0.6527003789058452,0.36564410499577316,0.21919626732944836,0.2539669567474324,1.0
XBP1,0.055924491505674946,0.09636275708186037,0.029095624452978704,0.032453425207421956,0.03979786889882255,0.22099151750522245,0.08426815253285616,0.13707500972095493,0.12445206816099855,0.15363559949315372,0.09344944207146155,0.12421427661285075,0.03612881041110968,1.0,0.20895159642536448,0.3988001737721035,0.0,0.12537735506617811,0.1284563000310823,0.09676603358430527
ZBTB2,0.302117898618426,0.3553793655684851,0.40234980924017305,0.38345569348909014,0.22272556908459,0.1943818828114094,0.3573475027703553,0.3514576663920839,0.3590035549620896,0.1426186870230674,0.13810503320892847,0.0,0.23567129056319575,1.0,0.35035041120984534,0.6267044775817026,0.28218177676814726,0.14827440017918692,0.2558063670825714,0.310132860308583
ZBTB7B,0.058105864208317384,0.12040893756978613,0.23981860452204024,0.2989294346494576,0.0,0.1734992814388406,0.12374923165233231,0.1867386330790076,0.3253898683142487,0.2912711779671701,0.5138124831055717,0.4957825598041919,0.26244379887914476,0.904926092225378,0.5443773648798794,0.8502371659938778,0.29382249033573127,0.4658317058589895,1.0,0.5532653858000305
