,AHR,AR,ARID3A,ARID5B,ARX,ASCL1,ASCL2,ATF1,ATF3,BACH1,BACH2,BATF,BCL11A,BCL11B,BCL6,BHLHE40,BHLHE41,CEBPA,CEBPB,CEBPD,CREB5,CREM,CUX2,DDIT3,DMRT2,DPF3,EBF1,EBF2,EBF3,EGR1,EGR2,EGR3,EHF,ELF1,ELF4,EMX2,EOMES,EPAS1,ERG,ESR1,ESR2,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV5,ETV6,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXB1,FOXC1,FOXO1,FOXP1,FOXP2,GATA3,GATA4,GFI1,GLI2,GLI3,GLIS1,GMEB1,GRHL2,HES1,HES5,HES6,HESX1,HEY2,HEYL,HHEX,HIF1A,HLX,HMGA2,HNF4G,HOXD1,HSF1,IKZF1,IKZF2,IKZF3,IRF1,IRF4,IRF5,IRF7,IRF8,JUN,JUNB,JUND,KLF12,KLF13,KLF2,KLF4,KLF5,LEF1,LYL1,MAF,MAFB,MAFF,MAFK,MEF2A,MEF2C,MEIS1,MEOX2,MITF,MXI1,MYBL1,MYC,MYT1L,NFATC1,NFATC2,NFIA,NFIL3,NFKB1,NFKB2,NKX6-2,NPAS2,NR1D1,NR1I2,NR2F2,NR3C2,NR4A1,NR4A2,NR4A3,NR5A2,OLIG1,PAX2,PAX3,PAX5,PBX1,PBX3,PBX4,PGR,PKNOX2,PLAGL1,POU2F2,POU2F3,POU5F1,PPARA,PPARD,PPARG,PRDM1,PROX1,PRRX1,PRRX2,RARA,RARB,RBPJ,REL,RELA,RELB,RFX4,RORA,RORB,RUNX1,RUNX2,RUNX3,SMAD3,SNAI3,SOX10,SOX11,SOX18,SOX4,SOX5,SOX6,SPI1,SREBF1,ST18,STAT1,STAT2,STAT4,STAT5A,STAT6,TAL1,TBX18,TBX19,TBX21,TBX3,TCF7L1,TCF7L2,TEAD4,TET1,TET3,TFCP2L1,TFDP2,TGIF2,THRB,TRPS1,TWIST1,TWIST2,VDR,XBP1,ZBTB2,ZBTB7B
Topic_12,6.0495102622859825e-06,0.0,0.0,0.0007466122374221368,0.0,0.0,0.0,0.0,0.0,0.0001293076536629214,8.052638893050375e-05,0.0,0.0,0.0,7.414760241293574e-05,0.00025426552036020706,0.0,0.0,0.0,7.3851489328913276e-06,0.0009247366617565771,0.0,0.0,0.0,0.0,7.907288216366984e-05,0.0,0.0,0.0,0.003970332102017521,0.0,0.0,0.0,1.6494342920783934e-05,0.0,0.0,0.0,3.754838308031573e-05,0.0,0.0,0.0,0.0,0.00033413661482757445,0.0,0.0,0.12305158368724714,0.0,0.17009073830367644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3945287991270335e-05,7.380050056028942e-06,0.022357004730250037,0.0,0.0,0.0,0.0,0.0024643861577949054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001240218147307772,0.0,0.0,0.0,0.0,0.0,0.0,9.58017243947419e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00434928267576841,0.0,0.0,0.026659451690217717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.349856603332926e-05,0.003125561231033132,0.0011290012151329064,0.0,0.0,3.523662467705319e-05,0.0,0.0,0.0,0.0,0.0,0.0013671885076865509,0.0,0.00027287445551259145,0.0,0.0,0.0,0.0,0.0,0.0,2.1704425000618324e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005078801087350416,7.85233601638843e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000760244360265784,0.0,0.0,0.0,0.018473646861470797,0.0,0.0,0.014065892738620939,0.45396532514752214,0.0,0.0,0.0,0.000985989073797088,0.019233446774880873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005629593541181212,0.07496903080109261,0.03165434589503814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00873716248607391,7.444556898109235e-05,0.0,8.534006138532287e-05,3.7278298160342935e-10,0.0,0.00014554137895192063,0.0,0.0029333611459656495,4.4973879204880406e-05,0.0,0.0,0.0,0.0,0.0,0.0
Topic_13,0.0,0.0,0.0,0.007363848101345107,0.0,0.00031613215028375934,0.0,0.0,0.0,0.0013060748982509302,3.6947333440838265e-05,0.0,0.0,0.0,0.001848399347159243,0.0,0.0,0.0,0.0,0.009190420769250878,0.0003174525729346906,0.0,0.0,0.0,0.0,1.9279956531307423e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21599608333614556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002253742016970989,0.0,0.0,0.0013748042084339778,0.0,0.23942387815837013,0.0,0.000948028003330355,0.0,0.0,0.0,0.0,0.0,0.012906617803018248,0.0003382908736193406,0.0,0.0,0.0,0.0,0.0,5.7051034549764484e-05,0.0,0.0,0.0,0.0,0.0,3.26723625766567e-05,0.0,0.0,0.0,0.0,0.00017701874009276377,0.0,0.0,0.0,0.0,0.0,0.0,0.008144739093756058,0.0,0.0,0.0,0.0,0.0,0.0,0.0003127282688104895,0.0,0.0,0.0010687507698504016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022828260947639917,0.0005910548104204696,0.04231212295257366,0.0003174409839916849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005539700533917703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001604123027403735,0.0,0.0,0.0,0.01832455604595261,0.003949890761062013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016610934066572618,0.0,0.0,0.0,0.0003481933633772021,0.0,0.0,0.0,0.08286212910738197,0.0011047025240738927,0.0,0.02187383714713495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002305355019928908,0.062158780343346785,0.0007369586203373028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02185073269973196,0.0006346271076743495,0.0,0.0,4.44608557096278e-06,0.0,0.0015195705220954865,0.0,0.22432666530684925,0.009706718286521223,0.0,0.0,0.0,0.0,0.0,0.0
Topic_14,0.0,0.0,6.149443917410929e-07,8.963842688655081e-06,0.0,0.0,0.0,0.0,0.0,3.141928900760121e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.438085688267833e-06,0.0,9.661127847611819e-07,4.205971924716433e-05,0.0,2.2055159620771465e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16925365127257644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7390649909690424e-06,0.0,3.187467067878104e-07,0.2817889979929906,0.1935754264043505,1.6236369554461116e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.8067526603063545e-06,2.5131740159300644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106131642794888e-08,0.0,0.0,0.0,0.0,0.0,0.08849455804219576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.476001266875505e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7494649738228536e-06,2.049429237331047e-06,0.0,0.0,0.10113498398044822,0.007836842548177686,0.0,0.0,0.009913250292783452,0.0,0.0,0.0,0.0,0.0,0.07751128494392746,2.089073765119489e-12,0.0,0.00673865237469559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.916184181415773e-08,0.0,0.0,0.0,8.463806934960843e-07,6.303289693254189e-07,0.0,0.0,0.0,0.01204911431046562,0.011239712571241999,0.0,0.0,0.0,0.0,0.0,0.0,3.4864985811974823e-07,3.2257168942106164e-06,0.0,0.0,0.0,0.0,0.0,0.04037786590223254,3.609700807111868e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4629509997494153e-06,0.0,0.0,1.1881848208101598e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8285912483802904e-08,0.0,0.0,7.706521681482527e-10,0.0,0.0,0.0,0.0,4.015859985367076e-07,0.0,0.0,0.0,0.0,0.0,0.0
Topic_15,0.00015436023950516202,0.0,0.0,0.010230366925187358,0.0,0.0,0.0,0.0,0.0,0.0006649668944891636,4.394584964954661e-05,0.0,0.0,0.0,0.003515957191144401,0.0029478894575721403,0.0,0.0,0.0038063451057401584,0.011026021923887498,0.0022907478642410968,0.0018848635189462708,0.0,0.0,0.0,0.0,0.05671652597957692,0.0,0.0,0.004007880104451609,0.0,0.0,0.0,0.046439651808177676,0.0,0.0,0.0,0.00232955165283029,0.07794184636828042,0.0,0.0,0.0,0.0,0.08913143841119119,0.005681575984485522,0.00023041038407100337,0.0,0.04771331308656104,0.11182816236328276,0.022960174744148715,0.023042232536370184,0.0,0.0036150447978062707,0.0,0.0,0.00895918989960141,0.06186717956406729,0.00046181687770100214,0.0,0.0,0.0,0.0,0.00030511803928490503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010034869588011436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028593161716183473,0.021374712937663527,0.005002808652570389,0.00019274514604113779,0.0,0.030781673897370816,0.019699202743284634,0.0,0.0394324100811885,0.0,0.0,0.0,0.0,0.0,0.055938499614654635,0.0027839837830675707,0.0,0.0,0.0,0.0006267344309987918,0.0,0.0,0.0,0.0,0.03410590477749442,0.0006197519017218994,0.0,0.008498955834028035,0.0,0.0,0.002260133619962717,0.0,0.0,0.0015887864263510099,0.0011807292757014605,0.030638968303893965,0.0,0.0064065600080366126,0.05275038153706625,0.0,0.0,0.0,0.0,0.0007131490326371217,0.0014449468336973175,0.0,0.0,0.0,0.0010844018935982484,0.0,0.0,0.0,0.0,0.004713373930291715,0.0,0.0,0.0,0.0014643890284007054,0.0,0.0,0.0007439359412576298,0.0010642816819868544,0.0,0.0,0.0,0.0,0.0033592179702620836,0.0,0.016428045389145392,0.0,0.0,0.004470517309689223,0.0,0.0,0.0,0.0,0.0002116469640148319,0.0014259220433900956,0.0002872300220032502,0.0,0.0,0.0,0.0016780070425764172,0.0021946030376494216,0.0,0.0,0.0,0.0,0.03416280887385643,0.0,0.0,0.0,0.0005720183338488668,0.0034601196949903532,0.0,0.0,1.198877094443864e-05,0.0,0.00011541034540206312,0.0,0.00027015807207181564,0.0014641224648930624,0.0,0.0,0.0,0.0,0.0,0.0
Topic_16,1.8886064661400725e-08,0.0,0.0,4.810140185425014e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.768552959008283e-06,0.0,2.3896100300715006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.608868880609152e-08,0.00018727715244064733,3.990043817455054e-06,0.0,0.0,3.7899512016184734e-11,0.0,0.0,0.0,9.60400083399282e-09,0.0,5.584604666385436e-05,0.0,1.3867971011952816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027841363467381e-08,0.0,0.0,0.0,0.0,9.0581238403392e-05,0.0,0.0002535216963429088,0.0,0.0,0.0,0.0,0.0,0.0,0.0004227112638904001,0.00012104138772594461,0.0,0.0,0.0,0.0,0.0,1.8934685608850805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8350017549263446e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89692304518525e-06,3.2604756373902775e-05,1.1035006959145343e-07,3.4092490810328284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002918687066040531,0.993745043028173,0.0,0.0,0.0,4.222313216626628e-05,0.0,0.0,5.6421022423995014e-05,0.0,0.0,2.1342279679197492e-07,0.0,0.0010026503388034945,0.0,0.00023180489335553273,7.046890150306225e-07,0.0,0.0,0.0,2.174294285138963e-05,0.0,0.0,0.0,0.0,7.93825248937446e-08,0.0,0.0,0.0,3.094131448079842e-08,0.0,0.0,0.0,3.633066079644519e-08,0.0,6.961852487116221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7901860356793344e-06,8.565663638870666e-05,0.0,0.0,0.0,0.0,4.538393477640975e-11,1.4609015975410626e-08,4.5048162758926914e-05,0.0,0.0,2.0280688405500955e-06,0.0,0.0,0.0,0.0,0.0,2.2458251595168002e-09,6.2425154742427615e-09,0.0,0.00023352547190931525,4.3642250171667636e-05,0.0,4.3206758854989175e-05,0.00016078098734791473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.739970321685107e-08,0.0,0.0,2.3936402629656214e-06,0.0,1.0020268846583902e-05,0.0,1.1575884955977982e-06,1.2104237667762702e-08,0.0,0.0,0.0,0.0,0.0,0.0
Topic_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019711998138262255,0.011991516456214567,0.0,0.008028265140097253,0.008865109617406424,0.0,0.0,0.0,0.0,0.0,0.0,0.0007562948545253342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028055444084383587,0.0,0.0,0.008798473722757626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013553781815777328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014223225323264216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029913577581221706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015436684492241866,0.005198805316369824,0.002978485750861751,0.0,0.0,0.0,0.0,0.0,0.014793276135563199,0.0,0.0,0.10567358561011697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02754671503433299,0.015986033745947238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006643911045634801,0.0,0.0,0.0,0.02717837402747057,0.0009794668671247733,0.0,0.0,0.0,0.0,0.002750475859275107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761732205673228,0.0,0.5885902604779202,0.010376221489275077,0.01789336557337238,0.0,0.0,0.0019273119453079802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83665997191514e-05,0.0,0.013598885481634898,0.0,0.0025359188099894556,0.0003879386711543493,0.0,0.0,0.0,0.0,0.0,0.0
Topic_18,2.990768076294481e-05,0.0,0.0,1.1288819493758929e-05,0.0,0.0,0.0,0.0,0.0,1.7118010066985825e-06,2.1326354842611603e-06,0.0,0.0,0.0,6.054540860650416e-07,0.0,1.8381182886096835e-07,0.0,1.2783919354984196e-07,3.293871026607712e-08,1.3757136279634377e-06,2.309776090054809e-05,0.0,0.0,0.0,6.490852035562677e-09,0.0,0.0,0.0,0.05985509236835103,0.0,0.0,0.0,2.860467001416912e-06,0.0,0.0,0.0,3.678007958458359e-09,0.0,0.0,9.188971229368266e-06,0.0,0.006024247401474913,0.0,3.532644619456322e-05,0.06496613036755323,1.564802345916255e-05,1.43196119765613e-05,3.733609217818889e-05,1.6781753687614222e-06,0.0,0.0,0.0,0.0,0.0,6.456485191208788e-07,8.085724729217197e-06,0.062472335105707766,0.0,0.0,0.0,0.0,0.01672511125786932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.002839017246765e-05,0.0,0.0758815281826414,0.0,0.0,0.0,3.710809349424899e-05,4.341013731472204e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.009906524948147494,3.1400819625698315e-06,0.0,0.012048810871508005,0.0,0.0,0.0,0.0,0.0,0.0,1.3133956427809387e-05,0.0004172640305775144,0.0,0.0,3.6133918051174947e-06,0.006916678687566351,1.927207227707048e-05,0.0,3.289290836852576e-06,0.0,0.0,0.0,0.00015026498100191064,0.0,1.9861366596686406e-05,0.0005602234596502895,0.0,5.108028015600808e-07,0.0,0.0,0.015274414764149927,0.0,0.0,0.0,0.0004302507915752328,0.0,0.0,0.0,0.0,2.3743774518132807e-09,0.0,0.0,0.0,0.00025642223471268984,1.0399143677883216e-06,0.0,0.0,0.15016701078454786,0.0017865355166452788,0.00016167687588593724,0.0,0.0,3.738426772106206e-08,6.4357052859789995e-06,7.058422394370885e-05,0.0,2.049563865405259e-09,0.016607235188400297,0.0,0.0,0.0,1.5835732794862617e-07,1.65532774121242e-05,0.0,0.0,0.029369297256199363,3.474237464475139e-05,0.0,0.00017906798853731576,3.617338862758674e-05,0.0,0.00250874138887088,0.0,0.0,0.0026671672862001476,0.0,0.002089121946122393,0.0220979987937385,0.00024596958038838824,0.0,1.2746334887520765e-05,0.0,6.561127768243703e-07,1.2590798297474114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011259132673926223,0.004785200649375612,0.0,0.0,4.851998646662385e-09,0.0,0.3688398783612208,0.0,0.06451819726263144,2.234930130884454e-06,0.0,0.0,0.0,0.0,0.0,0.0
Topic_19,4.1940944543054274e-07,7.36461543005727e-08,1.9645602921468782e-06,0.0002781201836088746,0.0,0.0,0.0,2.3465441850582835e-06,0.0,3.3680037065594385e-06,5.859951724549419e-07,0.0,0.0,0.0,1.3437470552212247e-06,2.866081483953519e-05,2.9008582974805668e-05,0.0,0.00010000210189698587,5.3492472983633226e-05,6.689231695686607e-07,0.0,0.0,0.0,0.0,1.8345207236210144e-07,0.0,0.0,0.0,1.4792830841207579e-05,0.0,0.0,0.0,8.16635933039041e-06,0.0,0.0,0.0,2.4771236856117274e-06,0.0,0.0,7.582334966420402e-06,0.0,1.2148350724048815e-06,0.000271690597069646,0.0,1.9705114497399616e-06,1.737639625458356e-06,0.00027559517365709864,0.0,1.1976385243778467e-06,0.0,8.99403570192278e-05,9.570916957046363e-06,0.0,0.0,1.7229666524581388e-05,2.9741305228428817e-05,0.0,0.0,0.0,0.0,0.0,6.672005119611783e-08,0.0,0.0,0.0,1.480204690762521e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.5992604821704205e-06,0.0,0.992288731956084,9.799213934743055e-07,0.0,1.393339865994983e-05,0.0,9.213499976931238e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.00015849354318647993,9.827324746116905e-06,0.0,2.213457316813431e-08,0.0,0.0,0.0,0.0,3.549802689679865e-05,0.0,4.84309388811797e-06,0.0,0.0,0.0,0.0026637170926567116,1.9861211820303766e-06,1.3562670829367435e-06,0.0,1.3566225947685957e-06,5.200355668996944e-07,0.0,8.85017827140375e-06,0.0,0.0,5.38503539696864e-05,1.0101553735833246e-06,1.3796475292012748e-05,0.0007580639730058325,0.0,0.0,9.189552135615124e-06,0.0,0.0,0.0,3.2896916446797036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1089916937576696e-06,9.781561157596326e-06,0.0,0.0,8.199592231935998e-08,0.0,0.0,0.0,0.0,1.69007263375321e-07,0.0025120241051275593,0.0,0.0,5.4501250885072694e-08,5.883545642675482e-06,0.0,0.0,0.0,1.0659442858457938e-05,5.249916858973946e-06,0.0,9.22519103750594e-06,4.191890371994095e-07,1.1638428986835918e-05,2.2280563502942403e-06,1.2831222545335409e-05,1.7991103396506e-05,0.0,4.283899644696766e-05,0.0,0.0,1.9571701831894358e-07,0.0,2.0482156667025761e-07,5.9599734359320174e-06,5.705249614790785e-06,0.0,0.0,0.0,1.9323804960771167e-06,2.944144834712558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198236955609094e-06,9.910213851101839e-06,0.0,2.018142551751579e-06,5.797979568071099e-09,0.0,2.9739772710892965e-08,0.0,5.240849272427254e-06,2.280812408849823e-05,0.0,0.0,0.0,1.4075192782243343e-06,0.0,0.0
Topic_20,0.0,0.0003161049873356239,0.0,3.541703472483017e-05,0.0,0.0,0.0,0.0,0.0,5.128691098762507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003476171215017395,2.5394432670467984e-05,0.0,0.0,0.0,0.0,3.425735672634309e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000443230457386074,0.0,0.0,0.004596608123014135,0.0,0.017594520674116806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23206301725215833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01333485991164219,0.0,0.0,0.0052774727728954985,0.0,0.0,0.0,0.023916524082727153,0.0,0.0,0.0,0.0,0.0,0.0,0.010382517391457655,0.0,0.0,0.03787452128824895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034874904313517544,0.00866767676171209,0.0009758157678657974,0.0061101095727311575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027809058646790616,0.0,1.58425519069959e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.012303656199369269,0.0,0.0,0.0,0.0,4.28680513638279e-05,0.0,0.0,0.0,0.00021837302759786004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020247365931154704,0.0,0.0,0.0,0.0,5.785073660351841e-05,0.0,0.0,0.0,0.007208867203013683,0.0,0.0,0.0,0.0007180247998738144,0.20058921890321543,0.006481069807508863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004630520239253269,0.00034792519311757923,0.0,0.0,0.0,0.0065592015386688315,0.00031011146121346305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00194213748542948,0.0002818423507734378,0.0,0.0,0.0,0.36735857308945624,0.0003752264383033886,0.0,0.005877726136883975,0.013317205984381925,0.0,0.0,0.0,0.0,0.0,0.0
Topic_21,9.738670490204546e-05,0.0,0.007088997585144504,0.002844504744867788,0.0,0.0,0.0,0.0036674206219944033,0.0,0.00022743151735154504,0.009161620769606735,0.0,0.11651035834281709,0.05166740215013763,4.21706279252612e-05,0.0,0.0,0.0,0.002800312612673277,4.093135857336672e-06,0.00012542006902015694,0.0010824240260594094,0.0,0.0,0.0,5.16109752024744e-07,0.0,0.0,0.0,0.0003670176571794352,0.0,0.0,0.0,0.00413659554183737,0.0,0.0,0.0,3.87700111681257e-07,0.0,0.0,0.0,0.0,0.00010001528908689284,0.0,0.0,2.7181998457199514e-05,0.0,3.1072515093051196e-05,0.0,0.014984594453680205,0.0,0.0,0.0,0.0,0.0,0.00045343037640979727,0.10472049814119791,0.012459662848211667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1869920897875065e-06,0.0,0.0,0.0,0.0,2.634786051456605e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.2681395808768356e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.323840504053741e-05,0.007854362954992422,0.00764134934078368,0.0003807616449620733,0.00927487113650628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056896172223872075,0.09768968227818582,2.663356442073871e-05,0.0,0.0007956083749122918,0.003611822212716176,0.0,0.0,0.023778901020702174,0.0,0.0,0.0005797360920870722,0.0,0.011476726094584047,0.0,0.0,0.0,0.0,0.0,0.0,0.0008558093927067327,0.0,0.0,0.0,0.0,1.3033087061927249e-06,0.0,0.0,0.0,0.0003961492452577484,2.241532918275672e-05,0.0,0.0,0.002392660319119841,0.0,0.12568450867483866,0.0,0.0,6.176347923493926e-06,0.018418240280324058,0.0,0.0,6.735465402917959e-05,1.5057482370817294e-05,0.0,0.0,0.0,0.0345133005974806,0.040692158232376485,0.0,0.0,8.784522616918402e-06,3.509707568401216e-06,0.0,0.06405228739156794,0.05069291622509682,0.0,0.0,0.0,0.008253254873206313,0.0005311732109471118,0.0,0.0033565458659858905,0.0009296838069049802,0.00016710671610104392,0.0,0.0013892528622116112,0.04723175487261413,5.726288484140529e-06,0.0031183104201375905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001265199233958927,0.0,1.4717207364562226e-05,0.00010662867456869489,0.0,0.021189188040836027,0.0,0.021970411278180904,0.0009501610493738128,0.0,0.0,0.0,0.0,0.0,0.0
Topic_22,0.0,0.0,0.0,0.0036942121147068804,0.0,0.0,0.0,0.0,0.0,0.0023914203352929475,0.0028234910120363116,0.0,0.0,0.0,0.007004402085918237,0.0,0.0,0.0,0.0,0.0,0.01333072071542621,0.0,0.0,0.0,0.0,0.0006295735641180781,0.0,0.0,0.0,0.003662185353213877,0.0,0.0,0.0,0.0032733951260284656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005165200991177263,0.0,0.0,0.0,0.0,0.0007365081050361137,0.0,0.0015767426618045041,0.0,0.0,0.0,0.0,0.0,0.007361217906894085,0.005441873368046255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001036917792223925,0.0,0.0,0.0,0.0,0.0,0.0,0.06924307357270618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004327127702877168,0.12312577513542747,0.0030782654287558955,0.010571375994752006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005778524616319137,0.0047614230717495055,0.07745391765759833,0.0,0.0006112476034511525,0.006462106898933814,0.0,0.0,0.0,0.0,0.0,0.03648473827548272,0.0,0.005610333540690832,0.0,0.004864215167863066,0.0,0.0,0.0,0.0,0.013345345515691252,0.0,0.0,0.0,0.0,0.004668180785225955,0.0,0.0,0.0,0.012682041265031073,0.007302272018704399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014476277731316411,0.0,0.0,0.0,0.0,0.012829195262393563,0.0,0.0,0.0,0.05917387149847135,0.008645290341087972,0.0,0.0,0.0,0.0,0.0,0.0,0.006728036572114816,0.0,0.0,0.0,0.0030753346583257367,0.00484580610325531,0.0,0.001599119426335838,0.03832597096334378,0.0004749340871148761,0.0028314927781496386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004810186686369859,0.0,0.0,3.3804106248840086e-05,0.0,0.3797622964418168,0.0,0.0,0.025945998305780725,0.0,0.0,0.0,0.0,0.0,0.0
